Latitude,Longitude,Symbiont-obligate Spinose,Symbiont-barren Non-Spinose,Symbiont-facultative Non-Spinose,Symbiont-barren Spinose,SST
-7.98,-108.62,0.33,0.09,0.58,0.0,24.89860725402832
-6.33,-107.78,0.29,0.11,0.6,0.0,24.719301223754883
-8.48,-107.43,0.37755102,0.102040817,0.520408163,0.0,24.789363861083984
-8.57,-107.2,0.36,0.1,0.54,0.0,24.789363861083984
-8.7,-106.9,0.292929292,0.090909091,0.616161616,0.0,24.677602767944336
-8.87,-106.42,0.35,0.16,0.49,0.0,24.677602767944336
-18.35,-176.45,0.719959267,0.041751528,0.164969451,0.073319756,26.78638458251953
-17.09,-175.54,0.717771452,0.052867019,0.149450996,0.079300529,27.21510124206543
-53.63,169.87,0.0,0.363372093,0.151162791,0.485465116,7.135007858276367
0.0,168.58,0.11111111,0.080808081,0.808080808,0.0,28.55950164794922
-4.13,171.77,0.494845361,0.06185567,0.443298969,0.0,28.89727020263672
-3.183,171.25,0.353535353,0.080808081,0.555555556,0.0,28.86065101623535
-4.27,171.93,0.489795918,0.030612245,0.469387755,0.010204082,28.89727020263672
0.0,169.33,0.4,0.042105263,0.557894737,0.0,28.523473739624023
-8.28,-11.12,0.744502618,0.003141361,0.250261779,0.002094241,25.020286560058594
-51.72,167.83,0.0,0.397363465,0.124293785,0.478342749,8.367134094238281
-50.6,171.39,0.0,0.440677966,0.214689265,0.344632768,8.696277618408203
-49.78,168.93,0.0,0.362606232,0.172804532,0.464589235,9.552236557006836
-3.03,-131.88,0.323232323,0.151515151,0.525252526,0.0,26.141984939575195
-52.42,166.73,0.0,0.463182898,0.078384798,0.458432304,7.712348461151123
-53.92,169.99,0.0,0.558823529,0.045248869,0.395927602,7.135007858276367
-54.04,164.43,0.002890173,0.552023121,0.179190751,0.265895954,6.121622562408447
-52.94,165.41,0.0,0.582750582,0.074592075,0.342657343,7.670556545257568
-51.95,166.39,0.0,0.404109588,0.095890411,0.497716895,8.38860034942627
-51.93,167.13,0.006423983,0.366167024,0.096359743,0.531049251,8.367134094238281
-53.04,119.73,0.003,0.643,0.134,0.211,3.3389639854431152
-46.0,119.88,0.024,0.272,0.267,0.422,9.499709129333496
-37.64,103.1,0.136,0.272,0.224,0.355,13.954875946044922
-41.77,105.1,0.043,0.262,0.219,0.473,11.45068359375
-43.31,105.55,0.066,0.312,0.222,0.39,10.318284034729004
-44.88,106.45,0.032,0.301,0.293,0.349,9.694966316223145
-49.5,114.49,0.0,0.589,0.12,0.277,5.718352317810059
-48.5,114.48,0.006,0.194,0.247,0.545,6.618298053741455
-48.03,114.49,0.026,0.277,0.19,0.506,6.618298053741455
-47.55,114.44,0.017,0.297,0.185,0.501,7.6036295890808105
-47.55,114.14,0.063931298,0.208015267,0.234732825,0.493320611,7.6036295890808105
-46.45,114.42,0.011,0.268,0.218,0.494,8.52033805847168
-45.07,114.35,0.026,0.321,0.253,0.393,9.334747314453125
-43.98,114.36,0.026,0.372,0.222,0.349,10.628905296325684
-42.59,114.44,0.035928144,0.291417166,0.269461078,0.403193613,11.25011920928955
-51.58,78.97,0.0,0.96,0.036,0.004,2.2022154331207275
-49.19,72.15,0.0,0.989,0.0,0.0,3.311075210571289
-47.48,73.93,0.0,0.604,0.18,0.206,5.257380962371826
-41.02,100.01,0.068,0.359,0.179,0.381,11.479687690734863
-38.89,97.97,0.024,0.261,0.189,0.522,13.210198402404785
-34.0,97.54,0.176,0.378,0.297,0.135,16.547677993774414
-34.03,92.67,0.071,0.49,0.291,0.143,16.006547927856445
-37.65,90.69,0.137,0.36,0.262,0.236,14.162903785705566
-39.89,85.41,0.21,0.24,0.337,0.198,13.358713150024414
-39.52,83.72,0.277,0.27,0.276,0.177,13.47822380065918
-39.11,82.17,0.1,0.292,0.344,0.223,13.536802291870117
-38.54,79.9,0.23,0.313,0.296,0.159,14.237360954284668
-38.55,79.92,0.246,0.297,0.26,0.185,14.237360954284668
-34.81,84.13,0.222,0.354,0.261,0.147,16.572986602783203
-34.5,100.03,0.1,0.375,0.336,0.162,15.86503791809082
-45.11,109.92,0.038922156,0.346307385,0.202594811,0.412175649,9.007316589355469
-46.99,110.13,0.005,0.29,0.225,0.454,8.20451831817627
-49.03,110.18,0.016,0.393,0.15,0.405,5.272475719451904
-51.01,105.99,0.004,0.66,0.124,0.205,3.47922945022583
-48.28,90.25,0.0,0.417,0.222,0.349,6.220836162567139
-43.89,90.1,0.078,0.386,0.256,0.279,10.125550270080566
-42.18,94.89,0.132,0.273,0.257,0.306,10.781734466552734
-45.02,95.08,0.006,0.366,0.254,0.351,8.179900169372559
-47.13,95.08,0.0,0.315,0.24,0.428,6.541767120361328
-47.99,95.04,0.002,0.311,0.245,0.416,6.541767120361328
-49.38,94.83,0.0,0.33,0.254,0.406,5.26693058013916
-50.85,100.09,0.0,0.702,0.228,0.064,4.135306358337402
-50.06,100.22,0.0,0.547,0.184,0.26,4.135306358337402
-48.24,100.06,0.0,0.253,0.257,0.472,5.5319294929504395
-47.24,100.13,0.025,0.258,0.233,0.469,6.4211955070495605
-46.49,100.05,0.022,0.201,0.27,0.5,7.418766975402832
-45.66,100.12,0.049,0.305,0.26,0.379,8.469115257263184
-44.07,100.02,0.052,0.272,0.264,0.376,9.422944068908691
-42.45,100.03,0.088,0.309,0.186,0.389,10.863763809204102
-39.0,99.95,0.087,0.298,0.244,0.349,13.20064640045166
-42.01,104.9,0.048,0.353,0.248,0.32,10.88189697265625
-46.11,105.03,0.030155642,0.282101167,0.294747081,0.392996109,7.891524314880371
-48.03,105.24,0.01,0.314,0.218,0.434,5.880664348602295
-52.02,105.01,0.0,0.761,0.054,0.177,2.853619337081909
-61.08,170.06,0.0,0.861507129,0.081466395,0.057026477,1.3781511783599854
-48.67,170.81,0.0,0.43697479,0.120448179,0.442577031,9.684944152832031
-48.95,174.98,0.002881844,0.389048991,0.155619597,0.452449568,9.145238876342773
-51.7,171.52,0.0,0.474789916,0.115546219,0.409663866,8.204916954040527
-50.52,174.32,0.002890173,0.367052023,0.176300578,0.450867052,8.289911270141602
-12.039,128.15,0.721,0.049,0.123,0.107,28.545778274536133
-18.1488,116.0215,0.644841269,0.020833332,0.260912699,0.051587302,26.9312686920166
-17.6428,114.9988,0.593253969,0.017857141,0.265873015,0.086309524,26.66387367248535
-18.245,114.9938,0.618669315,0.054617676,0.238331679,0.069513406,26.46017837524414
-18.82,113.97,0.625870647,0.011940299,0.27363184,0.063681592,26.264026641845703
-20.045,112.66,0.525948104,0.05489022,0.326347306,0.061876248,25.37802505493164
-20.997,112.989,0.471414242,0.056168505,0.355065194,0.096288866,25.37802505493164
-22.129,113.5,0.501492539,0.026865672,0.346268657,0.089552239,24.495670318603516
-22.994,112.83,0.451292245,0.046719681,0.355864811,0.105367793,24.377792358398438
-24.7445,111.829166,0.444666002,0.027916251,0.366899303,0.135593221,23.13632583618164
-25.996,111.63,0.237474949,0.033066132,0.62024048,0.109218437,22.62493896484375
-28.745,112.78,0.345432907,0.012892988,0.489933551,0.109094516,21.3092041015625
-30.08,114.14,0.195652174,0.01284585,0.638339922,0.127470356,20.488876342773438
-30.99,114.589,0.385756676,0.042532147,0.463897132,0.079129575,20.488876342773438
-14.00916,121.026,0.603585657,0.032868526,0.30378486,0.045816733,28.31402587890625
-14.70966,120.7096,0.547452548,0.047952048,0.327672328,0.058941059,28.212848663330078
-14.9161,120.958,0.611729019,0.036400404,0.256825076,0.073811931,28.212848663330078
-24.46,108.51,0.526679844,0.029644269,0.348814229,0.069169961,22.341432571411133
-23.737,108.53,0.516483517,0.05994006,0.342657343,0.074925075,22.878318786621094
-19.41,110.5066,0.359405939,0.050495049,0.505940593,0.060396039,25.26703453063965
-12.24,110.4283,0.351053159,0.108324975,0.505516549,0.035105316,27.46221351623535
-12.188,111.5075,0.218436873,0.089178356,0.663326653,0.029058116,27.519866943359375
-12.2466,112.7378,0.393426295,0.096613546,0.448207172,0.052788845,27.59064483642578
-12.086,114.454,0.262,0.146,0.576,0.016,27.739635467529297
-12.379,114.28,0.227182539,0.110119047,0.626984126,0.012896825,27.739635467529297
-29.349,112.9485,0.322834646,0.046259842,0.496062992,0.106299212,20.764928817749023
-14.81,114.2728,0.5628091,0.020771513,0.339268052,0.041543026,27.373498916625977
-16.5785,113.1993,0.636910731,0.042126379,0.269809428,0.039117352,26.71504020690918
-16.91,113.3356,0.72039801,0.027860697,0.218905472,0.026865672,26.71504020690918
-16.9268,114.25766,0.667658728,0.006944444,0.25297619,0.03968254,26.877254486083984
-16.91,115.265,0.622622622,0.044044044,0.294294294,0.026026026,27.060203552246094
-16.009,115.005,0.694388777,0.024048096,0.224448897,0.048096192,27.060203552246094
-18.7988,116.337166,0.619760479,0.03992016,0.279441117,0.053892216,26.9312686920166
-18.96,116.39,0.409900989,0.011881188,0.413861385,0.152475248,26.9312686920166
-29.296,112.943,0.326065411,0.059464816,0.528245788,0.071357779,20.764928817749023
-28.717,113.3886,0.317145688,0.059464816,0.552031714,0.053518335,21.413719177246094
-28.3925,113.1595,0.381709743,0.035785288,0.480119284,0.08747515,21.413719177246094
-28.42,112.2895,0.258483035,0.081836328,0.525948104,0.133732535,21.3092041015625
-26.979,111.33,0.370919881,0.023738872,0.455984174,0.1256182,22.112075805664062
-24.5846,108.82,0.39117352,0.064192577,0.444332998,0.097291876,22.341432571411133
-24.747,108.4876,0.490157481,0.040354331,0.360236221,0.088582677,22.341432571411133
-6.9177,8.9967,0.4964467,0.037563451,0.446700506,0.01928934,25.266115188598633
-11.7775,12.8473,0.643574297,0.02811245,0.275100401,0.053212851,24.072175979614258
-21.0631,8.2288,0.10521042,0.194388777,0.417835671,0.28256513,19.351993560791016
-21.883,7.1017,0.168168168,0.272272272,0.402402402,0.157157157,19.516067504882812
-21.7167,5.4317,0.248751249,0.205794206,0.416583417,0.128871129,19.857084274291992
-3.48,-7.5917,0.64,0.027,0.312,0.021,25.11524200439453
-25.1683,5.9183,0.204,0.264,0.338,0.194,19.39115333557129
-35.2067,-26.765,0.050898204,0.622754491,0.22255489,0.103792415,17.235795974731445
-33.6017,-27.665,0.168662675,0.5,0.239520958,0.091816367,18.4787654876709
-32.7867,-27.75,0.311377246,0.315369262,0.227544911,0.145708583,19.11687469482422
-31.6617,-30.0333,0.40781563,0.265531062,0.154308617,0.172344689,19.77771759033203
-19.5,11.3817,0.028056112,0.041082164,0.387775551,0.543086172,18.065093994140625
-23.43,11.7033,0.067932068,0.184815185,0.616383617,0.130869131,18.06189727783203
-23.3167,12.3783,0.202,0.135,0.496,0.167,17.19718360900879
-23.255,12.8033,0.089089089,0.089089089,0.586586586,0.235235235,17.19718360900879
-23.22,13.015,0.035,0.143,0.565,0.257,16.230146408081055
-27.955,14.005,0.037962038,0.256743257,0.575424576,0.12987013,16.57533836364746
-28.925,14.1733,0.002997003,0.111888112,0.148851149,0.736263736,16.920654296875
-29.0,13.8283,0.032728018,0.393556992,0.344721452,0.228993536,17.696121215820312
-29.4483,11.75,0.103896104,0.292707293,0.505494506,0.097902098,18.256914138793945
-28.8917,1.0017,0.274274274,0.188188188,0.417417417,0.12012012,19.405731201171875
-30.8683,14.3467,0.027294263,0.305592748,0.394891338,0.272221651,17.573820114135742
-37.3,177.36,0.172205437,0.181268882,0.444108761,0.187311178,17.208114624023438
-36.93,177.44,0.179551122,0.0798005,0.55361596,0.167082294,17.420608520507812
-44.53,173.42,0.025396826,0.292063492,0.19047619,0.492063492,11.493122100830078
-47.04,174.08,0.00955414,0.257961784,0.264331211,0.468152866,9.703351974487305
-46.68,79.49,0.0,0.340909091,0.211038961,0.448051948,7.204169750213623
-46.07,90.11,0.00119988,0.3235864505,0.2240075365,0.4512061335,7.816084861755371
-49.92,100.08,0.0,0.807272727,0.072727272,0.12,4.876798152923584
-49.02,128.77,0.0,0.288973384,0.25095057,0.460076045,7.547347068786621
-47.15,145.8,0.011029412,0.37867647,0.242647059,0.367647059,10.059131622314453
-54.19,144.8,0.0,0.823151125,0.035369775,0.1414791,3.6722724437713623
-54.92,144.07,0.0,0.956666667,0.003333333,0.04,3.6722724437713623
-56.4,145.12,0.0,0.99,0.0,0.01,2.319556951522827
-57.95,144.58,0.0,1.0,0.0,0.0,1.8394277095794678
-6.066666667,163.2166667,0.658366534,0.045816733,0.230079682,0.065737052,29.07246208190918
-13.25,160.45,0.601976639,0.005390835,0.317160827,0.075471698,27.81900978088379
-8.066666667,154.5833333,0.5043451185,0.0153588195,0.432897385,0.04637827,28.653278350830078
-51.93,42.88,0.0,0.941538461,0.0,0.058461538,1.8256582021713257
-27.7,47.58,0.575496208,0.059025253,0.282967889,0.082510652,23.302501678466797
-30.8,45.55,0.505045253,0.090190367,0.361281598,0.043482784,21.70904541015625
-33.63,46.35,0.348853867,0.10335653,0.410867785,0.136921818,19.617122650146484
-44.98,53.28,0.0,0.524271845,0.058252428,0.417475729,6.716084003448486
-45.28,72.85,0.0,0.642671465,0.133373325,0.223955209,8.247990608215332
14.45,50.52,0.283305228,0.020236088,0.453625632,0.242833052,27.47733497619629
11.77,94.15,0.463917526,0.035051546,0.338144331,0.162886598,28.10260009765625
14.52,93.13,0.344827585,0.041871921,0.475369458,0.137931034,27.902732849121094
7.05,76.72,0.127388536,0.016985138,0.250530786,0.605095541,27.991531372070312
19.21666667,60.68333333,0.244655583,0.004750594,0.391923991,0.358669834,25.981334686279297
20.7,59.56666667,0.224586289,0.009456264,0.456264775,0.309692672,25.623319625854492
-22.97,64.95,0.79229669,0.062832039,0.12310993,0.02176134,24.166488647460938
-20.4,36.33,0.630798709,0.005647438,0.269866882,0.093686971,25.783832550048828
-32.1,33.25,0.567001001,0.017051154,0.330491474,0.085456369,21.80536651611328
-51.07,67.73,0.0,0.871287128,0.00990099,0.118811882,2.416412591934204
-56.77,71.38,0.0,1.0,0.0,0.0,0.47787365317344666
-54.92,73.83,0.0,0.937869823,0.00591716,0.056213017,0.912236213684082
-54.68,76.55,0.0,0.94,0.0,0.06,0.7474080324172974
-53.12,72.17,0.0,0.941860465,0.011627906,0.046511628,1.2938518524169922
-53.09,71.61,0.0,0.922885572,0.012437811,0.064676617,1.3562558889389038
-51.92,68.23,0.0,0.780730897,0.029900332,0.189368771,2.3799428939819336
-50.71,68.15,0.0,0.784768212,0.016556291,0.198675497,2.9329214096069336
-48.6,72.67,0.0,0.688741722,0.006622516,0.304635761,4.00291109085083
-47.64,73.39,0.0,0.572327044,0.06918239,0.358490566,5.257380962371826
-46.02,96.46,0.0,0.238907849,0.324232082,0.436860068,7.271498203277588
-48.88,115.67,0.0,0.240740741,0.203703704,0.555555556,6.72201681137085
-50.84,68.02,0.0,0.83068783,0.029100529,0.14021164,2.9329214096069336
-42.5,79.42,0.04854369,0.262135923,0.30420712,0.385113269,11.555908203125
-45.59,86.53,0.0029,0.273,0.2328,0.4913,8.863901138305664
-46.48,88.05,0.007,0.2691,0.2343,0.4896,7.9293670654296875
-44.67,90.08,0.01497006,0.254491018,0.266467065,0.464071857,9.37204647064209
-41.72,90.28,0.046242774,0.320809248,0.208092486,0.424855492,11.658650398254395
-38.86,90.1,0.070552147,0.309815951,0.233128834,0.386503067,13.532196044921875
-32.15,97.7,0.265126512,0.230523051,0.227722773,0.276627663,17.213659286499023
-43.51,79.84,0.023376624,0.262337662,0.251948052,0.462337663,10.559405326843262
-47.77,90.24,0.0,0.3512,0.229,0.4198,7.025062561035156
-33.58,110.59,0.236186457,0.152802893,0.447960619,0.16305003,17.71178436279297
-40.67,94.64,0.055288942,0.326334732,0.139472105,0.478904219,12.163453102111816
-31.62,97.71,0.312499999,0.207236842,0.217105263,0.263157894,17.860057830810547
-1.513,-81.995,0.105978261,0.135869564,0.687500001,0.070652174,24.285465240478516
-9.49,145.23,0.575437168,0.045750304,0.238918259,0.139284262,27.223960876464844
-10.27,145.25,0.702020201,0.068686868,0.108080808,0.121212121,27.03241539001465
-21.41,167.23,0.649918634,0.035598047,0.177990236,0.136289666,24.920215606689453
-21.41,172.14,0.789314517,0.051411291,0.132056452,0.027217742,24.962867736816406
-23.0,164.9666667,0.686858314,0.071868582,0.156057494,0.085215606,24.295698165893555
-28.12,158.13,0.508130081,0.162601626,0.229674797,0.099593496,22.28125
-28.16,161.31,0.442307691,0.165991903,0.252024292,0.139676114,21.998798370361328
-27.37,168.59,0.472560975,0.111788619,0.273373985,0.142276422,21.84182357788086
-12.53,176.39,0.722076349,0.023227631,0.193900222,0.06059382,28.480697631835938
-33.09,159.27,0.160569105,0.13313008,0.595528455,0.110772358,20.149885177612305
-33.05,165.0333333,0.152834005,0.099190283,0.325910932,0.422064778,19.06375503540039
-33.32,166.32,0.120040692,0.141403866,0.270600204,0.467955239,18.88252830505371
-40.4,178.0,0.147798741,0.182389938,0.477987422,0.191823899,15.11174201965332
-0.33,168.28,0.05,0.1,0.85,0.0,28.583724975585938
-50.158,5.7225,0.0,0.857157187,0.07914535,0.063697462,2.242734432220459
-46.7701,7.6118,0.000921282,0.37444979,0.239226124,0.385402805,5.752753257751465
-48.8997,6.7148,0.0,0.796132151,0.136885576,0.066982272,3.952380657196045
-50.1533,5.7553,0.006012627,0.849984968,0.103417176,0.040585229,2.242734432220459
-50.9515,-7.5055,0.0,0.997997397,0.0,0.002002603,2.318979501724243
-49.7428,-8.7608,0.0,0.927925211,0.025733816,0.046340973,3.1297004222869873
-48.2323,-11.0395,0.00396664,0.735964199,0.101505289,0.158563873,4.214024066925049
-49.0128,-12.697,0.000307755,0.630283135,0.162802626,0.206606483,3.4604413509368896
-50.3992,-14.0803,0.0,0.855953456,0.067509279,0.076537265,2.8690385818481445
-40.8078,13.7378,0.030340815,0.271508728,0.409497091,0.288653366,13.131481170654297
-41.1353,13.4812,0.018802882,0.289355478,0.320589157,0.371252481,12.121626853942871
-46.3707,7.037,0.001527806,0.429007945,0.158891831,0.410572418,5.752753257751465
-47.0227,7.9662,0.000304167,0.539186861,0.154821048,0.305687925,4.828606605529785
-47.7505,7.9973,0.0,0.610380341,0.110329357,0.279290302,4.828606605529785
-48.3182,7.7572,0.00030039,0.753079002,0.111144488,0.135476119,3.9124040603637695
-49.1343,6.7063,0.0,0.853785901,0.070194818,0.076019281,3.0586562156677246
-53.073,-4.9857,0.0,0.9931,0.0,0.0069,0.5554844737052917
-51.3292,-3.3243,0.0,0.967277094,0.007505254,0.025217652,1.577924132347107
-50.7418,-3.2117,0.0,0.9878,0.0,0.0122,2.3388051986694336
-48.6957,-2.85,0.000301993,0.769579223,0.142742098,0.087376686,4.214897632598877
-47.4023,0.2896,0.0,0.49514867,0.270109546,0.234741784,5.153631210327148
-49.9993,0.0593,0.0,0.883950121,0.057522124,0.058527755,3.2497096061706543
-55.165,-58.0917,0.000102145,0.656077631,0.103064352,0.240755873,4.780665397644043
-53.765,-58.8867,0.0,0.590068356,0.085846401,0.324085244,6.055798530578613
-53.7367,-58.9033,0.0,0.686537106,0.09072601,0.222736884,6.055798530578613
-53.6067,-58.9767,0.0,0.507291877,0.15728175,0.335426372,6.055798530578613
-53.33,-59.0967,0.0,0.392374818,0.193434448,0.414190733,6.1573872566223145
-51.0098,-5.9564,0.0,0.9603,0.0,0.0397,1.5930771827697754
-49.1288,-6.0043,0.0,0.925077524,0.045313594,0.029608883,3.133028030395508
-46.8731,-5.7178,0.000403388,0.801633723,0.108814038,0.08914885,6.089077949523926
-53.996,-6.0025,0.0,1.0,0.0,0.0,0.6371511816978455
-48.5667,-6.0,0.0,0.900517189,0.066828922,0.032653889,4.099454879760742
-35.8217,18.1017,0.114523084,0.171837207,0.537385635,0.176254075,17.57573890686035
-42.8833,8.9683,0.008320803,0.278195489,0.196290728,0.517192983,9.769685745239258
-41.69,-12.34,0.012627292,0.223727088,0.30305499,0.460590632,11.9598388671875
-41.2883,-14.5,0.013376903,0.248340651,0.310323701,0.427958746,12.117083549499512
-42.9867,-14.635,0.0,0.332626049,0.199454381,0.467919571,11.043529510498047
-44.1533,-14.2283,0.000802488,0.326211254,0.220182566,0.452803691,8.754079818725586
-46.5117,-15.3333,0.0,0.3866171,0.190495328,0.422887572,6.720916271209717
-47.6167,-15.4167,0.0,0.412501252,0.195832916,0.391665832,5.725748062133789
-51.1867,-25.47,0.0,0.866133067,0.053126563,0.08074037,2.550891399383545
-51.3733,-26.2,0.0,0.763411694,0.144866385,0.091721921,2.5305933952331543
-51.6683,-26.5333,0.0,0.851725179,0.089125842,0.059148979,2.5305933952331543
-53.2517,-51.455,0.000501706,0.666265302,0.141481036,0.191751956,4.671040058135986
-53.14,-61.58,0.0,0.602739726,0.04249575,0.354764523,6.2806077003479
-36.955,21.7833,0.196419277,0.171437493,0.293015509,0.33912772,18.749357223510742
-40.6183,25.615,0.020251611,0.27493096,0.446660531,0.258156899,15.53187084197998
-46.0,172.03,0.002770083,0.28531856,0.207756233,0.504155124,10.952881813049316
-45.96,175.06,0.018518519,0.225308641,0.265432099,0.490740741,10.881064414978027
-45.99,177.99,0.006060606,0.360606061,0.287878787,0.345454546,10.979280471801758
-45.39,175.99,0.019999999,0.263333333,0.3,0.413333334,10.881064414978027
-45.03,177.06,0.002906977,0.345930232,0.203488372,0.447674419,10.979280471801758
-46.47,175.07,0.010309278,0.243986254,0.405498282,0.329896908,10.266257286071777
-44.29,174.98,0.021875,0.290625,0.240625,0.44375,11.509486198425293
-46.6,-177.92,0.041493776,0.232365146,0.215767635,0.506224066,10.880046844482422
-49.67,-177.99,0.005479452,0.18630137,0.312328767,0.495890411,9.190754890441895
-39.94,-178.5,0.017045454,0.125,0.801136363,0.034090909,15.86662483215332
-42.53,179.5,0.055118111,0.30183727,0.45144357,0.186351706,13.887911796569824
-29.36666667,-105.2333333,0.650589801,0.138123439,0.1683802895,0.0371483135,20.927263259887695
-1.42,-86.85,0.063512131,0.0952003175,0.762731403,0.0785561455,23.624094009399414
-42.52,-172.01,0.038306452,0.244959679,0.521169355,0.195564516,13.873750686645508
-38.48,-168.08,0.129554657,0.25708502,0.294534413,0.318825911,15.474048614501953
-24.46,-179.41,0.659045726,0.031809145,0.200795228,0.108349901,23.617725372314453
-28.45,172.36,0.423350253,0.063959392,0.310659898,0.202030456,21.225345611572266
-33.14,168.44,0.226814517,0.090725807,0.53326613,0.149193548,18.495418548583984
-34.01,167.54,0.1809909,0.151668351,0.343781597,0.32355915,18.119483947753906
-36.13,166.07,0.198818898,0.219488189,0.3503937,0.231299213,17.16998291015625
-39.31,163.08,0.078708376,0.154389507,0.397578204,0.369323915,15.56583309173584
-45.59,156.54,0.023162136,0.049345418,0.717019135,0.210473314,11.607311248779297
-44.47,152.48,0.040241449,0.219315896,0.51609658,0.224346077,12.328818321228027
